MN      Equipment ID     Termination ID	Te	rmination Interfa	ceNo  Circuit number	CIC	Trunk group number	Trunk group name	
22      172.16.1.5:2944  A11910	1		3366	230	16	Si3000_secial	
22      172.16.1.5:2944  A11911	1		3367	231	16	Si3000_secial	
22      172.16.1.5:2944  A11912	1		3368	232	16	Si3000_secial	
22      172.16.1.5:2944  A11913	1		3369	233	16	Si3000_secial	
22      172.16.1.5:2944  A11914	1		3370	234	16	Si3000_secial	
22      172.16.1.5:2944  A11915	1		3371	235	16	Si3000_secial	
22      172.16.1.5:2944  A11916	1		3372	236	16	Si3000_secial	
22      172.16.1.5:2944  A11917	1		3373	237	16	Si3000_secial	
22      172.16.1.5:2944  A11918	1		3374	238	16	Si3000_secial	
22      172.16.1.5:2944  A11919	1		3375	239	16	Si3000_secial	
22      172.16.1.5:2944  A11920	1		3376	240	16	Si3000_secial	
22      172.16.1.5:2944  A11921	1		3377	241	16	Si3000_secial	
22      172.16.1.5:2944  A11922	1		3378	242	16	Si3000_secial	
22      172.16.1.5:2944  A11923	1		3379	243	16	Si3000_secial	
22      172.16.1.5:2944  A11924	1		3380	244	16	Si3000_secial	
22      172.16.1.5:2944  A11925	1		3381	245	16	Si3000_secial	
22      172.16.1.5:2944  A11926	1		3382	246	16	Si3000_secial	
22      172.16.1.5:2944  A11927	1		3383	247	16	Si3000_secial	
22      172.16.1.5:2944  A11928	1		3384	248	16	Si3000_secial	
22      172.16.1.5:2944  A11929	1		3385	249	16	Si3000_secial	
22      172.16.1.5:2944  A11930	1		3386	250	16	Si3000_secial	
22      172.16.1.5:2944  A11931	1		3387	251	16	Si3000_secial	
22      172.16.1.5:2944  A11932	1		3388	252	16	Si3000_secial	
22      172.16.1.5:2944  A11933	1		3389	253	16	Si3000_secial	
22      172.16.1.5:2944  A11934	1		3390	254	16	Si3000_secial	
22      172.16.1.5:2944  A11935	1		3391	255	16	Si3000_secial	
22      172.16.1.5:2944  A86	1		246	22	2	SI3000	
22      172.16.1.5:2944  A87	1		247	23	2	SI3000	
22      172.16.1.5:2944  A88	1		248	24	2	SI3000	
22      172.16.1.5:2944  A89	1		249	25	2	SI3000	
22      172.16.1.5:2944  A90	1		250	26	2	SI3000	
22      172.16.1.5:2944  A91	1		251	27	2	SI3000	
22      172.16.1.5:2944  A92	1		252	28	2	SI3000	
22      172.16.1.5:2944  A93	1		253	29	2	SI3000	
22      172.16.1.5:2944  A94	1		254	30	2	SI3000	
22      172.16.1.5:2944  A95	1		255	31	2	SI3000	
22      172.16.1.5:2944  A97	1		257	33	2	SI3000	
22      172.16.1.5:2944  A98	1		258	34	2	SI3000	
22      172.16.1.5:2944  A99	1		259	35	2	SI3000	
22      172.16.1.5:2944  A100	1		260	36	2	SI3000	
22      172.16.1.5:2944  A101	1		261	37	2	SI3000	
22      172.16.1.5:2944  A102	1		262	38	2	SI3000	
22      172.16.1.5:2944  A103	1		263	39	2	SI3000	
22      172.16.1.5:2944  A104	1		264	40	2	SI3000	
22      172.16.1.5:2944  A105	1		265	41	2	SI3000	
22      172.16.1.5:2944  A106	1		266	42	2	SI3000	
22      172.16.1.5:2944  A107	1		267	43	2	SI3000	
22      172.16.1.5:2944  A108	1		268	44	2	SI3000	
22      172.16.1.5:2944  A109	1		269	45	2	SI3000	
22      172.16.1.5:2944  A110	1		270	46	2	SI3000	
22      172.16.1.5:2944  A111	1		271	47	2	SI3000	
22      172.16.1.5:2944  A112	1		272	48	2	SI3000	
22      172.16.1.5:2944  A113	1		273	49	2	SI3000	
22      172.16.1.5:2944  A114	1		274	50	2	SI3000	
22      172.16.1.5:2944  A115	1		275	51	2	SI3000	
22      172.16.1.5:2944  A116	1		276	52	2	SI3000	
22      172.16.1.5:2944  A117	1		277	53	2	SI3000	
22      172.16.1.5:2944  A118	1		278	54	2	SI3000	
22      172.16.1.5:2944  A119	1		279	55	2	SI3000	
22      172.16.1.5:2944  A120	1		280	56	2	SI3000	
22      172.16.1.5:2944  A121	1		281	57	2	SI3000	
22      172.16.1.5:2944  A122	1		282	58	2	SI3000	
22      172.16.1.5:2944  A123	1		283	59	2	SI3000	
22      172.16.1.5:2944  A124	1		284	60	2	SI3000	
22      172.16.1.5:2944  A125	1		285	61	2	SI3000	
22      172.16.1.5:2944  A126	1		286	62	2	SI3000	
22      172.16.1.5:2944  A127	1		287	63	2	SI3000	
22      172.16.1.5:2944  A129	1		289	65	2	SI3000	
22      172.16.1.5:2944  A130	1		290	66	2	SI3000	
22      172.16.1.5:2944  A131	1		291	67	2	SI3000	
22      172.16.1.5:2944  A132	1		292	68	2	SI3000	
22      172.16.1.5:2944  A133	1		293	69	2	SI3000	
22      172.16.1.5:2944  A134	1		294	70	2	SI3000	
22      172.16.1.5:2944  A135	1		295	71	2	SI3000	
22      172.16.1.5:2944  A136	1		296	72	2	SI3000	
22      172.16.1.5:2944  A137	1		297	73	2	SI3000	
22      172.16.1.5:2944  A138	1		298	74	2	SI3000	
22      172.16.1.5:2944  A139	1		299	75	2	SI3000	
22      172.16.1.5:2944  A140	1		300	76	2	SI3000	
22      172.16.1.5:2944  A141	1		301	77	2	SI3000	
22      172.16.1.5:2944  A142	1		302	78	2	SI3000	
22      172.16.1.5:2944  A143	1		303	79	2	SI3000	
22      172.16.1.5:2944  A144	1		304	80	2	SI3000	
22      172.16.1.5:2944  A145	1		305	81	2	SI3000	
22      172.16.1.5:2944  A146	1		306	82	2	SI3000	
22      172.16.1.5:2944  A147	1		307	83	2	SI3000	
22      172.16.1.5:2944  A148	1		308	84	2	SI3000	
22      172.16.1.5:2944  A149	1		309	85	2	SI3000	
22      172.16.1.5:2944  A150	1		310	86	2	SI3000	
22      172.16.1.5:2944  A151	1		311	87	2	SI3000	
22      172.16.1.5:2944  A152	1		312	88	2	SI3000	
22      172.16.1.5:2944  A153	1		313	89	2	SI3000	
22      172.16.1.5:2944  A154	1		314	90	2	SI3000	
22      172.16.1.5:2944  A155	1		315	91	2	SI3000	
22      172.16.1.5:2944  A156	1		316	92	2	SI3000	
22      172.16.1.5:2944  A157	1		317	93	2	SI3000	
22      172.16.1.5:2944  A158	1		318	94	2	SI3000	
22      172.16.1.5:2944  A159	1		319	95	2	SI3000	
22      172.16.1.5:2944  A11968	1		3392	256	2	SI3000	
22      172.16.1.5:2944  A11969	1		3393	257	2	SI3000	
22      172.16.1.5:2944  A11970	1		3394	258	2	SI3000	
22      172.16.1.5:2944  A11971	1		3395	259	2	SI3000	
22      172.16.1.5:2944  A11972	1		3396	260	2	SI3000	
22      172.16.1.5:2944  A11973	1		3397	261	2	SI3000	
22      172.16.1.5:2944  A11974	1		3398	262	2	SI3000	
22      172.16.1.5:2944  A11975	1		3399	263	2	SI3000	
22      172.16.1.5:2944  A11976	1		3400	264	2	SI3000	
22      172.16.1.5:2944  A11977	1		3401	265	2	SI3000	
22      172.16.1.5:2944  A11978	1		3402	266	2	SI3000	
22      172.16.1.5:2944  A11979	1		3403	267	2	SI3000	
22      172.16.1.5:2944  A11980	1		3404	268	2	SI3000	
22      172.16.1.5:2944  A11981	1		3405	269	2	SI3000	
22      172.16.1.5:2944  A11982	1		3406	270	2	SI3000	
22      172.16.1.5:2944  A11983	1		3407	271	2	SI3000	
22      172.16.1.5:2944  A11984	1		3408	272	2	SI3000	
22      172.16.1.5:2944  A11985	1		3409	273	2	SI3000	
22      172.16.1.5:2944  A11986	1		3410	274	2	SI3000	
22      172.16.1.5:2944  A11987	1		3411	275	2	SI3000	
22      172.16.1.5:2944  A11988	1		3412	276	2	SI3000	
22      172.16.1.5:2944  A11989	1		3413	277	2	SI3000	
22      172.16.1.5:2944  A11990	1		3414	278	2	SI3000	
22      172.16.1.5:2944  A11991	1		3415	279	2	SI3000	
22      172.16.1.5:2944  A11992	1		3416	280	2	SI3000	
22      172.16.1.5:2944  A11993	1		3417	281	2	SI3000	
22      172.16.1.5:2944  A11994	1		3418	282	2	SI3000	
22      172.16.1.5:2944  A12288	1		1664	0	43	Zarya	
22      172.16.1.5:2944  A12289	1		1665	0	43	Zarya	
22      172.16.1.5:2944  A12290	1		1666	0	43	Zarya	
22      172.16.1.5:2944  A12291	1		1667	0	43	Zarya	
22      172.16.1.5:2944  A12292	1		1668	0	43	Zarya	
22      172.16.1.5:2944  A12293	1		1669	0	43	Zarya	
22      172.16.1.5:2944  A12294	1		1670	0	43	Zarya	
22      172.16.1.5:2944  A12295	1		1671	0	43	Zarya	
22      172.16.1.5:2944  A12296	1		1672	0	43	Zarya	
22      172.16.1.5:2944  A12297	1		1673	0	43	Zarya	
22      172.16.1.5:2944  A12298	1		1674	0	43	Zarya	
22      172.16.1.5:2944  A12299	1		1675	0	43	Zarya	
22      172.16.1.5:2944  A11995	1		3419	283	2	SI3000	
22      172.16.1.5:2944  A12300	1		1676	0	43	Zarya	
22      172.16.1.5:2944  A12301	1		1677	0	43	Zarya	
22      172.16.1.5:2944  A12302	1		1678	0	43	Zarya	
22      172.16.1.5:2944  A12303	1		1679	0	43	Zarya	
22      172.16.1.5:2944  A12304	1		1680	0	43	Zarya	
22      172.16.1.5:2944  A12305	1		1681	0	43	Zarya	
22      172.16.1.5:2944  A12306	1		1682	0	43	Zarya	
22      172.16.1.5:2944  A12307	1		1683	0	43	Zarya	
22      172.16.1.5:2944  A12308	1		1684	0	43	Zarya	
22      172.16.1.5:2944  A12309	1		1685	0	43	Zarya	
22      172.16.1.5:2944  A12310	1		1686	0	43	Zarya	
22      172.16.1.5:2944  A12311	1		1687	0	43	Zarya	
22      172.16.1.5:2944  A12312	1		1688	0	43	Zarya	
22      172.16.1.5:2944  A12313	1		1689	0	43	Zarya	
22      172.16.1.5:2944  A12314	1		1690	0	43	Zarya	
22      172.16.1.5:2944  A12315	1		1691	0	43	Zarya	
22      172.16.1.5:2944  A12316	1		1692	0	43	Zarya	
22      172.16.1.5:2944  A12317	1		1693	0	43	Zarya	
22      172.16.1.5:2944  A12318	1		1694	0	43	Zarya	
22      172.16.1.5:2944  A12319	1		1695	0	43	Zarya	
22      172.16.1.5:2944  A12320	1		1280	0	31	Kvadrat	
22      172.16.1.5:2944  A12321	1		1281	0	31	Kvadrat	
22      172.16.1.5:2944  A12322	1		1282	0	31	Kvadrat	
22      172.16.1.5:2944  A12323	1		1283	0	31	Kvadrat	
22      172.16.1.5:2944  A12324	1		1284	0	31	Kvadrat	
22      172.16.1.5:2944  A12325	1		1285	0	31	Kvadrat	
22      172.16.1.5:2944  A12326	1		1286	0	31	Kvadrat	
22      172.16.1.5:2944  A12327	1		1287	0	31	Kvadrat	
22      172.16.1.5:2944  A12328	1		1288	0	31	Kvadrat	
22      172.16.1.5:2944  A12329	1		1289	0	31	Kvadrat	
22      172.16.1.5:2944  A12330	1		1290	0	31	Kvadrat	
22      172.16.1.5:2944  A12331	1		1291	0	31	Kvadrat	
22      172.16.1.5:2944  A12332	1		1292	0	31	Kvadrat	
22      172.16.1.5:2944  A12333	1		1293	0	31	Kvadrat	
22      172.16.1.5:2944  A12334	1		1294	0	31	Kvadrat	
22      172.16.1.5:2944  A12335	1		1295	0	31	Kvadrat	
22      172.16.1.5:2944  A12336	1		1296	0	31	Kvadrat	
22      172.16.1.5:2944  A12337	1		1297	0	31	Kvadrat	
22      172.16.1.5:2944  A12338	1		1298	0	31	Kvadrat	
22      172.16.1.5:2944  A12339	1		1299	0	31	Kvadrat	
22      172.16.1.5:2944  A12340	1		1300	0	31	Kvadrat	
22      172.16.1.5:2944  A12341	1		1301	0	31	Kvadrat	
22      172.16.1.5:2944  A12342	1		1302	0	31	Kvadrat	
22      172.16.1.5:2944  A12343	1		1303	0	31	Kvadrat	
22      172.16.1.5:2944  A12344	1		1304	0	31	Kvadrat	
22      172.16.1.5:2944  A12345	1		1305	0	31	Kvadrat	
22      172.16.1.5:2944  A12346	1		1306	0	31	Kvadrat	
22      172.16.1.5:2944  A12347	1		1307	0	31	Kvadrat	
22      172.16.1.5:2944  A12348	1		1308	0	31	Kvadrat	
22      172.16.1.5:2944  A12349	1		1309	0	31	Kvadrat	
22      172.16.1.5:2944  A12350	1		1310	0	31	Kvadrat	
22      172.16.1.5:2944  A12351	1		1311	0	31	Kvadrat	
22      172.16.1.5:2944  A12352	1		1504	0	38	Stronzg	
22      172.16.1.5:2944  A12353	1		1505	0	38	Stronzg	
22      172.16.1.5:2944  A12354	1		1506	0	38	Stronzg	
22      172.16.1.5:2944  A12355	1		1507	0	38	Stronzg	
22      172.16.1.5:2944  A12356	1		1508	0	38	Stronzg	
22      172.16.1.5:2944  A12357	1		1509	0	38	Stronzg	
22      172.16.1.5:2944  A12358	1		1510	0	38	Stronzg	
22      172.16.1.5:2944  A12359	1		1511	0	38	Stronzg	
22      172.16.1.5:2944  A12360	1		1512	0	38	Stronzg	
22      172.16.1.5:2944  A12361	1		1513	0	38	Stronzg	
22      172.16.1.5:2944  A12362	1		1514	0	38	Stronzg	
22      172.16.1.5:2944  A12363	1		1515	0	38	Stronzg	
22      172.16.1.5:2944  A12364	1		1516	0	38	Stronzg	
22      172.16.1.5:2944  A12365	1		1517	0	38	Stronzg	
22      172.16.1.5:2944  A12366	1		1518	0	38	Stronzg	
22      172.16.1.5:2944  A12367	1		1519	0	38	Stronzg	
22      172.16.1.5:2944  A12368	1		1520	0	38	Stronzg	
22      172.16.1.5:2944  A12369	1		1521	0	38	Stronzg	
22      172.16.1.5:2944  A12370	1		1522	0	38	Stronzg	
22      172.16.1.5:2944  A12371	1		1523	0	38	Stronzg	
22      172.16.1.5:2944  A12372	1		1524	0	38	Stronzg	
22      172.16.1.5:2944  A12373	1		1525	0	38	Stronzg	
22      172.16.1.5:2944  A12374	1		1526	0	38	Stronzg	
22      172.16.1.5:2944  A12375	1		1527	0	38	Stronzg	
22      172.16.1.5:2944  A12376	1		1528	0	38	Stronzg	
22      172.16.1.5:2944  A12377	1		1529	0	38	Stronzg	
22      172.16.1.5:2944  A12378	1		1530	0	38	Stronzg	
22      172.16.1.5:2944  A12379	1		1531	0	38	Stronzg	
22      172.16.1.5:2944  A12380	1		1532	0	38	Stronzg	
22      172.16.1.5:2944  A12381	1		1533	0	38	Stronzg	
22      172.16.1.5:2944  A12382	1		1534	0	38	Stronzg	
22      172.16.1.5:2944  A12383	1		1535	0	38	Stronzg	
22      172.16.1.5:2944  A12384	1		1184	0	27	Briz	
22      172.16.1.5:2944  A12385	1		1185	0	27	Briz	
22      172.16.1.5:2944  A12386	1		1186	0	27	Briz	
22      172.16.1.5:2944  A12387	1		1187	0	27	Briz	
22      172.16.1.5:2944  A12388	1		1188	0	27	Briz	
22      172.16.1.5:2944  A12389	1		1189	0	27	Briz	
22      172.16.1.5:2944  A12390	1		1190	0	27	Briz	
22      172.16.1.5:2944  A12391	1		1191	0	27	Briz	
22      172.16.1.5:2944  A12392	1		1192	0	27	Briz	
22      172.16.1.5:2944  A12393	1		1193	0	27	Briz	
22      172.16.1.5:2944  A12394	1		1194	0	27	Briz	
22      172.16.1.5:2944  A12395	1		1195	0	27	Briz	
22      172.16.1.5:2944  A12396	1		1196	0	27	Briz	
22      172.16.1.5:2944  A12397	1		1197	0	27	Briz	
22      172.16.1.5:2944  A12398	1		1198	0	27	Briz	
22      172.16.1.5:2944  A12399	1		1199	0	27	Briz	
22      172.16.1.5:2944  A11996	1		3420	284	2	SI3000	
22      172.16.1.5:2944  A12400	1		1200	0	27	Briz	
22      172.16.1.5:2944  A12401	1		1201	0	27	Briz	
22      172.16.1.5:2944  A12402	1		1202	0	27	Briz	
22      172.16.1.5:2944  A12403	1		1203	0	27	Briz	
22      172.16.1.5:2944  A12404	1		1204	0	27	Briz	
22      172.16.1.5:2944  A12405	1		1205	0	27	Briz	
22      172.16.1.5:2944  A12406	1		1206	0	27	Briz	
22      172.16.1.5:2944  A12407	1		1207	0	27	Briz	
22      172.16.1.5:2944  A12408	1		1208	0	27	Briz	
22      172.16.1.5:2944  A12409	1		1209	0	27	Briz	
22      172.16.1.5:2944  A12410	1		1210	0	27	Briz	
22      172.16.1.5:2944  A12411	1		1211	0	27	Briz	
22      172.16.1.5:2944  A12412	1		1212	0	27	Briz	
22      172.16.1.5:2944  A12413	1		1213	0	27	Briz	
22      172.16.1.5:2944  A12414	1		1214	0	27	Briz	
22      172.16.1.5:2944  A12415	1		1215	0	27	Briz	
22      172.16.1.5:2944  A12416	1		2208	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12417	1		2209	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12418	1		2210	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12419	1		2211	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12420	1		2212	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12421	1		2213	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12422	1		2214	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12423	1		2215	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12432	1		2224	0	58	Z-Strahovanie	
22      172.16.1.5:2944  A12448	1		1600	0	41	Ernst&Young	
22      172.16.1.5:2944  A12449	1		1601	0	41	Ernst&Young	
22      172.16.1.5:2944  A12450	1		1602	0	41	Ernst&Young	
22      172.16.1.5:2944  A12451	1		1603	0	41	Ernst&Young	
22      172.16.1.5:2944  A12452	1		1604	0	41	Ernst&Young	
22      172.16.1.5:2944  A12453	1		1605	0	41	Ernst&Young	
22      172.16.1.5:2944  A12454	1		1606	0	41	Ernst&Young	
22      172.16.1.5:2944  A12455	1		1607	0	41	Ernst&Young	
22      172.16.1.5:2944  A12456	1		1608	0	41	Ernst&Young	
22      172.16.1.5:2944  A12457	1		1609	0	41	Ernst&Young	
22      172.16.1.5:2944  A12458	1		1610	0	41	Ernst&Young	
22      172.16.1.5:2944  A12459	1		1611	0	41	Ernst&Young	
22      172.16.1.5:2944  A12460	1		1612	0	41	Ernst&Young	
22      172.16.1.5:2944  A12461	1		1613	0	41	Ernst&Young	
22      172.16.1.5:2944  A12462	1		1614	0	41	Ernst&Young	
22      172.16.1.5:2944  A12463	1		1615	0	41	Ernst&Young	
22      172.16.1.5:2944  A12464	1		1616	0	41	Ernst&Young	
22      172.16.1.5:2944  A12465	1		1617	0	41	Ernst&Young	
22      172.16.1.5:2944  A12466	1		1618	0	41	Ernst&Young	
22      172.16.1.5:2944  A12467	1		1619	0	41	Ernst&Young	
22      172.16.1.5:2944  A12468	1		1620	0	41	Ernst&Young	
22      172.16.1.5:2944  A12469	1		1621	0	41	Ernst&Young	
22      172.16.1.5:2944  A12470	1		1622	0	41	Ernst&Young	
22      172.16.1.5:2944  A12471	1		1623	0	41	Ernst&Young	
22      172.16.1.5:2944  A12472	1		1624	0	41	Ernst&Young	
22      172.16.1.5:2944  A12473	1		1625	0	41	Ernst&Young	
22      172.16.1.5:2944  A12474	1		1626	0	41	Ernst&Young	
22      172.16.1.5:2944  A12475	1		1627	0	41	Ernst&Young	
22      172.16.1.5:2944  A12476	1		1628	0	41	Ernst&Young	
22      172.16.1.5:2944  A12477	1		1629	0	41	Ernst&Young	
22      172.16.1.5:2944  A12478	1		1630	0	41	Ernst&Young	
22      172.16.1.5:2944  A12479	1		1631	0	41	Ernst&Young	
22      172.16.1.5:2944  A12480	1		2080	0	54	Sveta	
22      172.16.1.5:2944  A12481	1		2081	0	54	Sveta	
22      172.16.1.5:2944  A12482	1		2082	0	54	Sveta	
22      172.16.1.5:2944  A12483	1		2083	0	54	Sveta	
22      172.16.1.5:2944  A12484	1		2084	0	54	Sveta	
22      172.16.1.5:2944  A12485	1		2085	0	54	Sveta	
22      172.16.1.5:2944  A12486	1		2086	0	54	Sveta	
22      172.16.1.5:2944  A12487	1		2087	0	54	Sveta	
22      172.16.1.5:2944  A12488	1		2088	0	54	Sveta	
22      172.16.1.5:2944  A12489	1		2089	0	54	Sveta	
22      172.16.1.5:2944  A12490	1		2090	0	54	Sveta	
22      172.16.1.5:2944  A12496	1		2096	0	54	Sveta	
22      172.16.1.5:2944  A11997	1		3421	285	2	SI3000	
22      172.16.1.5:2944  A12512	1		2016	0	52	Spays	
22      172.16.1.5:2944  A12513	1		2017	0	52	Spays	
22      172.16.1.5:2944  A12514	1		2018	0	52	Spays	
22      172.16.1.5:2944  A12515	1		2019	0	52	Spays	
22      172.16.1.5:2944  A12516	1		2020	0	52	Spays	
22      172.16.1.5:2944  A12528	1		2032	0	52	Spays	
22      172.16.1.5:2944  A12544	1		2144	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12545	1		2145	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12546	1		2146	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12547	1		2147	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12548	1		2148	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12549	1		2149	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12550	1		2150	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12551	1		2151	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12552	1		2152	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12553	1		2153	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12554	1		2154	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12555	1		2155	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12556	1		2156	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12557	1		2157	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12558	1		2158	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12559	1		2159	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12560	1		2160	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12561	1		2161	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12562	1		2162	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12563	1		2163	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12564	1		2164	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12565	1		2165	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12566	1		2166	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12567	1		2167	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12568	1		2168	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12569	1		2169	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12570	1		2170	0	56	RGS-Djizn	
22      172.16.1.5:2944  A12571	1		2171	0	56	RGS-Djizn	
